koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0bk_err1,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err2,koi_teq,koi_insol,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_slogg,koi_slogg_err2,koi_srad_err1,ra,dec,koi_kepmag
0,0,1,1,1.23516416,131.99301,0.00951,0.678,0.274,-0.457,4.713,0.451,-0.451,64.6,6.2,-6.2,0.92,-0.11,1866,2861.14,-928.95,13,1,6249,174,4.428,-0.18,0.296,295.86285,39.96711,15.005
0,0,0,0,5.70070626,132.69229,0.00314,0.664,0.28,-0.453,1.6408,0.094,-0.094,379.8,27.9,-27.9,2.03,-0.2,1035,270.62,-84.45,15.2,2,5993,190,4.489,-0.208,0.302,287.91635,42.437302,15.934
0,0,0,0,136.205112,234.72601,0.0077,0.49,0.064,-0.417,5.568,0.2,-0.2,1209.3,70.2,-70.2,2.35,-0.17,248,0.89,-0.23,20,1,4648,167,4.631,-0.042,0.062,288.53854,40.87711,15.839
0,0,0,0,11.00817635,143.22611,0.00129,0.025,0.408,-0.025,2.013,0.0436,-0.0436,1462.5,40,-40,2.15,-0.11,488,13.39,-2.37,42.1,1,4141,83,4.684,-0.025,0.027,293.61371,47.839001,15.847
0,0,1,0,3.17319407,133.38365,0.00508,0.211,0.243,-0.211,2.512,0.162,-0.162,135.8,10.1,-10.1,0.91,-0.12,1077,318.23,-102.36,16.2,1,5369,160,4.508,-0.095,0.109,296.88654,42.655079,14.162
0,1,0,0,4.032762189,133.3016604,6.58E-05,0.599,0.005,-0.003,4.14212,0.00279,-0.00279,119350,113,-113,35.22,-5.09,1173,447.97,-154.12,1520,1,5960,161,4.438,-0.196,0.278,295.8085,43.303108,13.861
0,1,0,0,1.87887673,133.0741983,4.35E-05,0.441,0.003,-0.004,6.60887,0.00488,-0.00488,824390,363,-363,148.25,-23.64,1846,2750.37,-1029.17,3176.9,1,6569,157,4.281,-0.176,0.366,297.42035,39.775108,13.244
0,0,0,0,3.749105745,135.10837,0.00149,0.942,0.021,-0.682,1.9826,0.0371,-0.0371,182.6,5.7,-5.7,1.68,-0.13,1160,428.25,-94.92,38,1,5751,104,4.447,-0.117,0.149,290.88467,38.057571,13.333
0,0,0,0,9.034190783,171.015329,0.000557,0.846,0.018,-0.597,1.5501,0.0174,-0.0174,577.6,8.2,-8.2,1.8,-0.09,586,27.87,-4.66,82.1,1,4499,89,4.635,-0.02,0.025,291.50616,46.895741,13.177
0,1,1,0,2.64830047,133.034879,0.000932,0.873,0.232,-0.083,2.6395,0.0834,-0.0834,12668,270,-270,126.54,-38.61,3042,20225.84,-11135.88,79.8,1,4839,50,2.761,-0.101,1.524,293.09363,37.514511,12.858
0,0,0,0,77.2550726,159.32399,0.00407,0.837,0.067,-0.59,10.214,0.161,-0.161,589.5,15.2,-15.2,3.7,-0.66,548,21.37,-9.04,44,1,6564,181,4.255,-0.192,0.417,296.46448,49.182907,13.754
1,0,1,1,9.44942628,132.45174,0.00177,1.217,10.07,-0.156,6.3064,0.091,-0.091,1211.9,17.2,-17.2,75.22,-51.59,1192,476.13,-433.99,81.1,2,5092,168,3.689,-0.283,0.984,286.28629,43.615978,13.819
0,0,0,0,11.8150174,133.08929,0.00698,0.875,0.045,-0.61,2.834,0.227,-0.227,1003,107,-107,3.48,-0.14,762,79.66,-12.71,10.5,2,5729,103,4.514,-0.127,0.156,298.48282,46.793621,13.297
0,0,0,0,114.73658,165.150671,0.000977,0.595,0.037,-0.057,12.0355,0.0921,-0.0921,4850,22.2,-22.2,12.28,-0.89,476,12.13,-2.43,230.6,1,5597,112,3.963,-0.045,0.147,297.91687,46.96513,14.6
0,1,1,1,13.54204116,171.09767,0.00394,0.722,0.233,-0.479,3.334,0.135,-0.135,338.7,15.1,-15.1,2.01,-0.31,794,93.98,-33.98,26.4,1,5891,159,4.395,-0.186,0.285,297.27911,43.567871,14.53
0,1,0,0,4.100870416,168.1460533,7.02E-05,0.938,0.015,-0.014,8.15361,0.00405,-0.00405,123520,54.8,-54.8,82.46,-24.19,1413,939.61,-532.96,2619.2,1,5923,187,4.118,-0.154,0.399,287.16486,39.376942,11.26
0,1,1,1,0.77359329,132.09232,0.00294,0.388,0.103,-0.388,1.7603,0.0952,-0.0952,80.6,4.5,-4.5,0.82,-0.08,1890,3022.82,-857.71,21.7,1,5747,156,4.508,-0.2,0.273,296.23697,43.014149,14.615
0,0,1,1,1.23517588,131.9561,0.0257,0.625,0.343,-0.389,5.476,0.255,-0.255,232.9,15.2,-15.2,1.59,0,1697,1955.7,0,19.3,1,5780,156,4.438,-0.121,0.233,295.85056,39.947193,11.908
0,0,0,0,20.55331441,139.5613,0.00296,0.795,0.101,-0.556,5.3136,0.0975,-0.0975,678.3,19,-19,3.19,-0.34,749,74.49,-22.73,40.6,1,6325,174,4.409,-0.208,0.353,296.4032,51.271339,14.829
0,1,0,0,3.273699006,171.2385098,5.79E-05,0.733,0.038,-0.022,3.07626,0.00742,-0.00742,6862.8,6.6,-6.6,22.36,-7.3,3060,20728.79,-12817.72,1293.1,1,10816,304,4.086,-0.22,0.814,288.49948,47.996471,13.234
0,1,0,0,1.135930136,132.396556,0.000264,1.282,0.12,-0.084,4.5036,0.0109,-0.0109,27247,58.1,-58.1,52.05,-5.29,1836,2683.57,-834.54,551.7,1,6247,198,4.489,-0.208,0.29,292.80579,44.23605,15.524
0,1,0,0,5.860377067,134.8440004,6.69E-05,0.526,0.004,-0.005,10.4634,0.00338,-0.00338,361620,132,-132,78.14,-15.12,1191,475.44,-201.8,3044.1,1,6267,170,4.284,-0.18,0.308,284.27853,44.594028,13.955
0,0,1,0,2.30367952,133.76909,0.00423,0.964,0.035,-0.748,3.0898,0.0835,-0.0835,136.4,8.1,-8.1,1.3,-0.09,1384,866.21,-216.6,18.9,1,6191,167,4.546,-0.195,0.241,287.80408,43.168961,15.206
1,0,0,0,4.6484156,261.09395,0.00777,0.968,0.017,-0.031,38.1939,0,0,128.4,2.4,-2.4,5.06,-2.1,2259,6152.88,-4314.89,91.7,1,6980,167,3.577,-0.088,0.362,295.26682,38.61124,10.963
0,0,1,1,0.648772102,131.74503,0.00511,0.368,0.116,-0.368,2.614,0.168,-0.168,31.1,2.5,-2.5,2.6,-0.64,3758,47393.05,-21954.52,15,1,4973,59,3.208,-0.116,0.871,283.78003,40.818779,11.693
0,0,0,0,51.92920654,151.93321,0.0015,0.398,0.412,-0.223,5.2637,0.0622,-0.0622,3425.8,48.7,-48.7,8.49,-1.86,574,25.6,-10.82,81.8,1,5671,85,4.128,-0.098,0.237,294.96606,42.708569,15.897
0,0,0,0,4.36273233,135.23342,0.00247,0.732,0.202,-0.508,2.2375,0.0767,-0.0767,341.6,15,-15,1.76,-0.14,1023,258.7,-54.96,25.6,2,5527,110,4.491,-0.09,0.1,288.81195,39.77066,13.828
0,0,0,0,5.47665801,135.70431,0.00214,0.788,0.127,-0.567,2.5482,0.0702,-0.0702,648,22.8,-22.8,2.01,-0.18,741,71,-18.52,32.1,1,4650,125,4.589,-0.028,0.046,285.75146,41.33564,15.549
0,1,0,0,72.3826983,179.49813,0.00787,0.791,0.126,-0.547,8.279,0.164,-0.164,366.4,13.1,-13.1,4.21,-1.08,575,25.83,-12.55,29.5,2,5508,110,3.897,-0.09,0.34,291.88004,45.387932,12.848
1,0,0,1,0.566799927,131.83464,0.00505,0.188,0.378,-0.188,4.71,0.555,-0.555,145.1,9.1,-9.1,0.77,-0.05,1649,1738.27,-377.92,28.9,1,5092,151,4.671,-0.077,0.085,291.64725,42.861191,15.888
0,1,0,0,9.524076544,134.803805,0.000125,0.313,0.005,-0.002,10.4891,0.00858,-0.00858,198400,129,-129,151,-25.84,1390,882.28,-309.18,1942.5,1,5180,62,3.428,-0.13,0.641,288.91531,39.804981,15.145
0,0,0,0,16.09227518,142.51659,0.00331,0.932,0.027,-0.654,2.1072,0.095,-0.095,128.5,8,-8,0.98,-0.02,503,15.15,-1.88,18.1,1,4657,93,4.641,-0.048,0.055,294.94858,46.438641,12.485
0,0,0,0,27.6652847,144.8714,0.00346,0.004,0.425,-0.004,6.633,0.108,-0.108,469.2,15.1,-15.1,2.21,-0.35,641,39.94,-14.89,36.1,1,6036,163,4.396,-0.195,0.298,283.1846,47.15567,14.609
0,1,0,0,34.52599018,150.102207,0.000104,1.087,0.069,-0.061,4.47294,0.00471,-0.00471,67161,83,-83,54.35,-7.41,607,32.12,-11.9,1008.1,1,6123,190,4.396,-0.195,0.334,295.20386,42.43045,15.142
0,0,0,0,4.89721006,133.39852,0.00331,0.66,0.001,-0.516,1.812,0.1,-0.1,274.4,19.5,-19.5,1.48,-0.18,904,157.93,-49.69,16.9,1,5093,168,4.483,-0.121,0.102,287.27264,41.635559,15.456
0,0,0,0,10.06083238,138.96723,0.00126,0.672,0.015,-0.515,4.5718,0.0508,-0.0508,460.2,6.1,-6.1,2.58,-0.4,899,154.16,-51.89,86.4,1,5705,114,4.297,-0.104,0.177,291.90704,49.262051,13.844
0,1,0,0,5.2362026,133.7395,0.0778,1.379,6.836,-0.017,3.148,0.134,-0.134,2019.5,85.6,-85.6,75.83,-22.64,1378,853.62,-494.99,28.2,1,6176,195,4.112,-0.172,0.487,297.94617,45.10014,14.786
0,0,1,1,1.23512429,132.00059,0.00673,0.556,0.404,-0.346,4.22,0.233,-0.233,15.2,1.2,-1.2,0.38,-0.02,1642,1722.78,-244.88,15.7,1,5798,69,4.507,-0.102,0.12,295.84006,39.931221,11.438
0,0,0,0,1.289590179,131.89057,0.00254,0.401,0.059,-0.401,1.3541,0.0848,-0.0848,286,18.4,-18.4,1.38,-0.12,1448,1040.23,-271.97,18.9,1,5467,164,4.578,-0.136,0.163,283.74142,49.067982,15.471
1,0,0,0,3.71840884,134.6575,0.018,0.192,0.266,-0.192,3.611,0.516,-0.516,77.2,9.6,-9.6,0.84,-0.09,1184,464.19,-141.7,9.6,2,5982,160,4.493,-0.216,0.314,287.44409,38.088428,14.794
0,0,0,0,12.55111099,137.26226,0.0023,0.519,0.047,-0.433,3.1293,0.0729,-0.0729,494.1,16.4,-16.4,1.34,-0.06,480,12.56,-2.07,33.2,1,4213,84,4.669,-0.022,0.029,292.28607,40.913589,14.731
0,0,0,0,25.3690868,143.68699,0.00497,0.845,0.099,-0.585,4.746,0.118,-0.118,110.1,5.8,-5.8,1.67,-0.28,755,76.9,-28.39,21.6,1,6126,123,4.224,-0.117,0.238,287.5849,49.154789,12.476
0,1,0,0,4.078355243,132.160073,0.00051,0.368,0.047,-0.033,6.4649,0.0422,-0.0422,36133,141,-141,16.73,-1.97,1113,362.07,-115.8,310,1,5872,177,4.481,-0.169,0.221,290.89172,44.16885,14.936
0,1,0,0,0.751408792,131.948266,0.000229,1.242,0.756,-0.136,2.2974,0.0128,-0.0128,17481,67,-67,41.48,-5.52,1926,3241.36,-1083.95,267.3,1,5697,171,4.46,-0.175,0.24,289.32434,39.582581,15.596
0,0,0,0,153.979362,165.491,0.0111,0.036,0.401,-0.036,9.028,0.277,-0.277,792.5,55.5,-55.5,2.53,-0.25,330,2.82,-0.8,16.1,1,5858,159,4.502,-0.195,0.274,286.69522,40.291809,15.672
0,0,0,0,4.36125889,132.53228,0.00683,0.374,0.084,-0.374,2.174,0.222,-0.222,189.2,21.2,-21.2,1.2,-0.05,1000,236.01,-33.13,10.7,1,5520,74,4.544,-0.119,0.118,294.0827,39.556099,14.951
0,1,0,1,0.933732791,131.53707,0.00656,0.022,0.444,-0.022,3.056,0.199,-0.199,96.9,8.6,-8.6,0.9,-0.14,1773,2344.56,-890.09,13.8,1,5496,182,4.405,-0.222,0.272,291.61646,48.775639,14.812
0,0,0,0,13.6396648,141.7301,0.0117,0.105,0.344,-0.105,5.425,0.3,-0.3,162.7,13.2,-13.2,1.1,-0.11,717,62.6,-15.52,13.3,3,5600,112,4.455,-0.077,0.088,284.67728,44.79768,15.204
0,1,0,0,2.5355023,132.20054,0.00668,0.965,0.02,-0.524,7.189,0.715,-0.715,354.6,13,-13,2.7,-0.32,1477,1127.68,-384.42,37.6,1,6268,173,4.429,-0.238,0.384,298.85361,40.131088,15.273
0,0,0,0,12.25384348,143.70549,0.00511,0.441,0.529,-0.244,2.373,0.198,-0.198,147.7,14.3,-14.3,1,-0.03,678,50.05,-5.98,12.3,2,5413,73,4.579,-0.105,0.1,285.31381,48.72525,13.747
0,0,0,0,85.3514875,161.007608,0.000939,0.052,0.227,-0.052,6.7504,0.0404,-0.0404,4674.7,36.6,-36.6,6.31,-0.36,390,5.44,-0.89,142.8,1,5584,75,4.478,-0.113,0.127,294.63239,43.400471,15.061
0,1,0,0,17.27929077,135.2741342,4.15E-05,0.496,0.005,-0.001,5.07591,0.00139,-0.00139,164310,76.5,-76.5,27.66,-2.19,556,22.63,-5.62,2841.5,1,5251,156,4.623,-0.055,0.069,292.9306,37.96442,15.16
0,0,0,0,2.586639524,171.842572,0.0008,0.349,0.077,-0.349,2.253,0.0265,-0.0265,217.7,3.3,-3.3,1.44,-0.16,1328,735.48,-198.83,77.3,1,5780,103,4.421,-0.1,0.131,287.32663,48.673431,12.872
0,1,1,1,0.73095491,132.2174,0.0132,0.415,0.056,-0.415,2.206,0.459,-0.459,29.6,5,-5,0.88,-0.14,2711,12770.31,-4189.57,7.5,1,6454,77,4.163,-0.125,0.308,289.76492,38.38345,12.028
0,1,0,0,0.773144492,131.6393074,3.42E-05,0.694,0.165,-0.006,4.05643,0.0058,-0.0058,215960,42.8,-42.8,107.13,-34.27,2860,15791.97,-9533.28,2947.8,1,6413,177,4.038,-0.172,0.611,295.28845,45.518337,13.833
0,0,0,0,81.4160138,160.86387,0.00515,0.911,0.045,-0.531,14.175,0.764,-0.764,762.3,16.1,-16.1,4.63,-0.44,522,17.53,-4.37,54.3,1,6352,113,4.267,-0.117,0.263,291.25562,48.846924,12.146
0,1,0,0,420.9292036,196.685958,0.000164,1.033,0.053,-0.048,17.3985,0.0109,-0.0109,86013,57.1,-57.1,62.76,-10.07,293,1.74,-0.66,1740.2,1,6461,162,4.319,-0.195,0.357,290.93896,38.119572,13.858
0,0,0,0,4.41746257,170.79073,0.00336,0.085,0.376,-0.085,2.965,0.104,-0.104,291,15,-15,3.95,-1.25,1810,2536.07,-1485.81,22.6,1,6570,156,3.86,-0.114,0.485,293.83456,42.624962,13.343
0,1,1,1,17.0421346,363.97428,0.00132,0.784,0.024,-0.036,7.507,0.114,-0.114,3616.7,36.4,-36.4,5.14,-0.44,594,29.47,-8.04,108.9,1,5367,185,4.59,-0.12,0.143,291.28659,43.404411,15.57
0,0,0,0,175.13892,296.03778,0.00994,0.07,0.386,-0.07,10.767,0.346,-0.346,634.5,37.9,-37.9,3.06,-0.59,346,3.39,-1.31,17.9,1,5497,83,4.243,-0.108,0.181,283.3457,45.27446,15.245
0,0,0,0,17.8159689,134.4832,0.00409,0.911,0.016,-0.648,3.6765,0.0972,-0.0972,776.8,39.4,-39.4,3.12,-0.21,699,56.48,-11.54,22.5,1,5964,107,4.484,-0.12,0.136,293.98157,46.687752,15.2
0,0,1,0,0.983304511,132.48478,0.0088,0.477,0.503,-0.278,1.78,0.299,-0.299,79.9,9.5,-9.5,1.1,-0.14,2121,4774.53,-1614.92,10.1,1,6363,151,4.386,-0.188,0.351,292.63766,37.64188,14.981
0,1,0,0,14.15402428,140.698466,0.000116,1.1,0.021,-0.032,4.47001,0.006,-0.006,61625,76.9,-76.9,53.25,-5.18,777,86.13,-21.41,930.3,1,5850,105,4.404,-0.12,0.164,290.35294,41.769741,12.932
0,1,1,0,386.828262,177.56829,0.00787,0.953,0.046,-0.632,5.045,0.52,-0.52,1024.9,68.9,-68.9,6.54,-1.72,340,3.15,-1.69,19.7,1,6384,179,4.107,-0.164,0.473,281.28546,43.51548,13.637
0,0,0,0,11.38840217,174.55377,0.00255,0.243,0.213,-0.243,3.6949,0.0829,-0.0829,438,14,-14,3.04,-0.59,979,216.55,-83.63,34.7,1,5876,79,4.151,-0.108,0.233,296.4986,46.57724,14.615
0,0,1,1,8.48031302,135.86745,0.00779,0.765,0.058,-0.536,5.988,0.224,-0.224,107,6,-6,2.74,-0.98,1510,1229.56,-774,20.2,1,6541,166,3.778,-0.084,0.399,298.74857,46.68047,13.124
0,1,0,0,1.560158562,132.368518,0.000178,0.712,0.065,-0.054,3.4248,0.0107,-0.0107,240160,615,-615,45.91,-4.72,1223,530.79,-152.6,459.9,1,4926,133,4.548,-0.044,0.063,286.65768,40.02726,13.871
0,0,0,0,9.76734503,186.57718,0.00239,0.9,0.023,-0.633,1.6585,0.0777,-0.0777,569.1,31.7,-31.7,2.67,-0.18,791,92.46,-16.68,21.1,3,5527,74,4.484,-0.112,0.115,287.24268,42.301369,15.604
0,1,0,0,5.663604992,133.892182,0.00056,0.785,0.303,-0.092,1.4283,0.014,-0.014,163380,1286,-1286,54.55,0,1021,257.36,0,169.4,1,5780,156,4.438,-0.121,0.233,284.79047,45.230106,17.93
0,0,0,0,9.82578495,131.42495,0.00336,0.888,0.025,-0.629,5.2498,0.088,-0.088,433.3,12.7,-12.7,2.66,-0.3,935,180.36,-57.31,38.1,2,6246,167,4.433,-0.224,0.365,289.83011,50.586239,14.896
0,0,1,1,2.99540439,132.78128,0.00305,1.179,1.284,-0.128,6.172,0.17,-0.17,223.2,5.8,-5.8,65.37,-25.81,2195,5493.46,-3753.83,45.6,1,6106,218,3.633,-0.115,0.523,299.12851,41.58754,13.173
0,0,1,0,7.87173698,132.35405,0.00908,0.001,0.453,-0.001,2.619,0.334,-0.334,34.7,3.6,-3.6,0.54,-0.08,862,130.96,-48.71,10.8,1,5428,147,4.404,-0.145,0.205,299.14111,41.185001,11.237
0,1,0,0,1.824653341,132.883177,9.66E-05,0.845,0.006,-0.007,4.25512,0.0031,-0.0031,176740,116,-116,55.44,-9.6,1680,1880.22,-757.4,1833.7,1,6413,194,4.372,-0.162,0.199,295.24097,40.1576,15.048
0,0,0,0,14.5123622,143.8154,0.0167,0.927,0.027,-0.627,4.163,0.315,-0.315,355.8,35,-35,2.08,-0.18,636,38.6,-8.37,11.8,2,5094,81,4.469,-0.03,0.037,291.95999,44.900021,15.77
0,0,0,0,19.672324,134.3013,0.0692,0.721,0.01,-0.538,4.812,0.181,-0.181,649.9,33.9,-33.9,4.07,-1.11,908,160.98,-86.73,20.6,1,6486,181,4.136,-0.164,0.402,296.35944,41.574532,14.263
0,1,1,0,1.08469871,131.7376,0.00848,0.672,0.288,-0.45,4.077,0.202,-0.202,124,8.7,-8.7,1.11,-0.12,1757,2247.25,-684.9,16.9,1,5942,184,4.506,-0.208,0.297,293.98932,45.48415,15.824
0,0,0,0,8.925079516,139.71389,0.000532,0.74,0.003,-0.525,2.6766,0.0265,-0.0265,977.5,8,-8,2.36,-0.08,628,36.89,-4.88,135.8,2,4728,94,4.628,-0.048,0.049,287.99789,50.944328,13.461
0,1,0,0,1.953285321,133.1432,0.000193,1.312,1.755,-0.151,1.67598,0.00914,-0.00914,1520.3,5.6,-5.6,151.56,-58.15,2927,17363.68,-11458.57,237.7,1,6450,176,3.501,-0.09,0.402,289.57025,51.125702,13.077
0,0,0,0,19.7383992,133.28544,0.00499,0.732,0.011,-0.535,4.894,0.136,-0.136,168.1,8.9,-8.9,1.61,-0.23,744,72.32,-23.36,20.3,2,5903,106,4.3,-0.1,0.185,282.06128,47.085491,13.797
0,0,0,0,10.45839865,137.65416,0.0043,0.009,0.469,-0.009,3.154,0.126,-0.126,306.8,19.3,-19.3,1.25,-0.06,609,32.45,-5.41,18.6,1,4641,74,4.557,-0.014,0.02,284.99963,49.47998,14.471
1,0,1,0,1.39508873,132.059107,0.00327,0.583,0.185,-0.193,2.09,0.115,-0.115,449.2,18.6,-18.6,2.47,-0.31,938,105390.13,-96118.77,27.5,1,5761,156,4.438,-0.121,0.233,293.0798,41.94772,11.809
0,0,0,0,44.8520997,172.46196,0.00278,0.807,0.107,-0.562,3.5729,0.0859,-0.0859,780.8,26.2,-26.2,3.35,-0.42,513,16.35,-4.49,33,1,5514,74,4.345,-0.108,0.163,290.92746,48.44355,14.775
0,1,0,0,4.05325447,134.744552,0.000278,15.329,20.75,-3.897,4.0116,0.0109,-0.0109,110920,288,-288,1668.79,-189.5,1191,475.36,-156.16,446.1,1,6022,190,4.453,-0.224,0.355,292.02689,49.20718,15.537
0,0,1,0,0.948683571,131.88901,0.00749,0.691,0.249,-0.476,1.676,0.143,-0.143,150.9,13.5,-13.5,1.12,-0.11,1665,1815.32,-521.75,13.8,1,5576,174,4.556,-0.152,0.187,296.93594,42.954231,15.8
1,0,0,0,39.1307086,165.7408,0.0118,0.013,0.469,-0.013,2.295,0.616,-0.616,201,45.4,-45.4,1.54,-0.21,600,30.75,-10.83,7.4,1,6295,169,4.401,-0.217,0.364,292.06082,37.770191,14.372
1,0,0,0,369.28177,233.4368,0.0403,1.297,6.745,-0.139,26.96,2.8,-2.8,1017.7,97.1,-97.1,34.25,-3.57,250,0.93,-0.28,13,1,5900,158,4.509,-0.221,0.297,283.32138,42.939289,15.478
0,1,0,0,15.8733806,143.859941,0.000421,3.454,0.558,-0.339,8.0429,0.022,-0.022,208360,282,-282,630.53,-313.4,962,202.23,-156.96,978.2,1,5622,186,3.907,-0.177,0.507,299.04727,41.538078,14.679
0,0,1,0,5.1952021,133.34401,0.00317,0.604,0.02,-0.485,2.1552,0.0961,-0.0961,320.8,19.2,-19.2,1.37,-0.15,836,115.35,-32.9,17.7,1,5044,151,4.551,-0.048,0.072,292.37903,39.435841,14.937
0,0,0,0,7.24022418,355.01243,0.00175,0.507,0.389,-0.314,2.9153,0.0506,-0.0506,864.9,19.7,-19.7,2.14,-0.08,716,62.1,-9.37,48.2,1,4955,100,4.61,-0.046,0.047,288.53867,40.61615,15.565
0,0,0,0,87.6476068,134.94222,0.00405,0.147,0.276,-0.147,8.871,0.128,-0.128,1009.6,27.4,-27.4,4,-0.79,484,12.94,-5.27,37.5,3,6035,120,4.22,-0.112,0.187,294.02301,45.853081,15.237
0,0,0,0,23.20579353,180.7628,0.00204,0.059,0.378,-0.059,4.3243,0.0625,-0.0625,342.5,8.4,-8.4,5.86,-2.22,1002,238.21,-153.35,46.9,1,5460,119,3.626,-0.111,0.659,292.41721,41.41687,13.413
0,0,0,0,6.252962249,171.30126,0.00117,0.105,0.329,-0.105,2.5819,0.0426,-0.0426,1036.9,24.5,-24.5,2.65,-0.23,823,108.3,-23.44,47.1,3,5031,75,4.485,-0.028,0.033,286.99948,48.37579,15.841
0,1,0,0,10.13540105,132.3238999,3.17E-05,0.704,0.005,-0.007,5.6831,0.00096,-0.00096,256060,26.1,-26.1,89.16,-30.37,1035,270.76,-166.41,4311.3,1,5895,175,4.103,-0.159,0.394,300.93588,45.205688,13.92
1,0,0,0,239.179477,188.47092,0.00864,0.165,0.29,-0.164,2.93,0.399,-0.399,750.9,72.9,-72.9,18.27,-4.87,583,27.38,-14.45,12.1,1,4915,72,3.063,-0.03,0.324,291.40619,39.184292,13.265
0,1,0,1,1.878877205,133.074035,0.000262,1.005,0.028,-0.022,5.8768,0.0146,-0.0146,104030,235,-235,109.55,-17.81,2523,9554.79,-3144.43,525.4,1,7542,75,4.036,-0.112,0.361,297.42007,39.77375,12.725
0,0,0,0,5.94228603,133.804,0.0105,0.097,0.367,-0.097,2.169,0.34,-0.34,250,40.6,-40.6,1.23,-0.08,797,95.34,-17.94,7.5,1,4891,78,4.516,-0.02,0.028,289.43896,49.73122,14.779
0,0,1,0,53.5783052,171.1857,0.00744,0.769,0.013,-0.556,5.194,0.2,-0.2,224.9,15.8,-15.8,1.16,-0.04,357,3.82,-0.56,15.4,2,4856,86,4.624,-0.048,0.049,297.29242,49.981628,12.879
0,0,0,0,16.2959916,133.90784,0.00375,0.213,0.244,-0.213,2.116,0.128,-0.128,369.6,28,-28,1.83,-0.17,678,49.81,-10.93,15.7,1,5495,74,4.442,-0.099,0.115,294.47833,46.945862,15.243
0,1,1,0,1.845610523,131.80574,0.00178,1.22,6.594,-0.048,2.337,0.0959,-0.0959,374.1,13.7,-13.7,77.83,-47.28,2502,9283.04,-8024.34,33.3,1,5974,209,3.639,-0.164,0.775,298.69202,39.984039,13.809
0,0,0,0,2.984157711,133.11908,0.00279,0.45,0.479,-0.24,1.2637,0.0667,-0.0667,2598,129,-129,0.92,-0.14,401,6.12,-1.9,24.3,2,3157,75,5.112,-0.123,0.081,298.73611,46.498634,17.475
1,0,1,1,5.2439542,132.6525,0.0378,0.223,0.246,-0.223,9.82,1.2,-1.2,143.8,12.4,-12.4,0.81,-0.07,778,86.51,-20.93,14.2,1,4920,146,4.636,-0.059,0.074,291.8703,41.768002,15.924
0,0,0,0,8.37159554,137.68075,0.00864,0.983,0.018,-0.78,5.252,0.225,-0.225,98,6.2,-6.2,2.39,-0.68,1292,659.25,-356.1,16.6,3,6426,175,4.013,-0.13,0.411,293.21356,46.175129,13.474
1,0,0,0,290.196139,264.8759,0.0119,0.017,0.432,-0.017,13.698,0.518,-0.518,281,20.1,-20.1,2.35,-0.5,341,3.2,-1.51,15.7,1,6238,195,4.224,-0.198,0.453,286.73245,49.683189,13.511
0,1,0,0,87.87826191,194.105106,0.00014,0.585,0.007,-0.008,12.8138,0.00856,-0.00856,339060,204,-204,110.85,-35.1,530,18.65,-10.7,1974.6,1,5784,145,3.985,-0.11,0.347,291.64301,37.814259,12.744
0,0,0,0,8.45746636,133.87132,0.00298,0.209,0.253,-0.209,2.2906,0.0941,-0.0941,1320.3,67.4,-67.4,1.87,-0.16,540,20.08,-5.4,21.8,1,4347,117,4.73,-0.041,0.045,291.83432,39.307362,15.862
0,0,0,1,5.7768734,133.6218,0.0197,0.994,0.041,-0.755,5.762,0.461,-0.461,71,8.3,-8.3,3.13,-1.98,1399,905,-796.74,10.1,1,5473,194,3.796,-0.232,0.738,293.87863,41.856449,13.712
0,0,0,0,3.17323012,133.69979,0.00298,0.085,0.376,-0.085,1.9094,0.0852,-0.0852,204.5,11.2,-11.2,0.88,-0.08,830,112.21,-29.23,21.4,1,4500,133,4.632,-0.028,0.05,284.82803,44.60873,14.993
0,1,1,0,2.064900876,132.874485,0.000474,1.253,0.063,-0.057,6.8769,0.0299,-0.0299,10939,36.8,-36.8,38.19,-3.86,1357,800.75,-226.81,364,1,5714,152,4.501,-0.188,0.254,298.75574,43.964642,14.597
0,0,1,0,2.27190723,134.79852,0.00467,0.719,0.223,-0.446,5.383,0.176,-0.176,149,4.9,-4.9,1.12,-0.13,1318,714.27,-209.16,36.8,1,5788,155,4.506,-0.168,0.225,294.73419,40.86142,14.459
0,1,0,0,3.012476415,132.2466206,4.18E-05,0.708,0.247,-0.041,3.31903,0.00589,-0.00589,198400,143,-143,58.77,-11.5,1388,879.89,-386.88,2060.3,1,6015,190,4.329,-0.18,0.319,294.14001,39.08987,14.776
0,0,0,0,5.62904396,134.74679,0.00305,0.237,0.223,-0.237,3.7295,0.0876,-0.0876,39.5,1.4,-1.4,1.39,-0.37,1576,1459.41,-722.5,32.2,1,6197,135,3.837,-0.093,0.336,285.1828,43.831078,10.421
0,0,1,0,7.53887442,135.3319,0.011,0.727,0.252,-0.502,3.147,0.223,-0.223,342.1,30.7,-30.7,1.33,-0.12,751,75.14,-20.81,13.6,1,5318,186,4.601,-0.058,0.071,299.72845,44.031811,15.504
